101	0	0	0	1	0	0	0	3	1	0
102	0	0	1	0	99	99	99	99	99	99
103	0	0	0	1	0	0	99	99	99	99
104	0	0	2	3	1	2	99	99	99	99
105	0	0	1	1	6	5	2	2	8	0
106	0	2	6	0	0	0	0	0	0	0
107	0	2	12	6	105	99	99	99	99	99
108	0	4	10	3	1	2	1	2	3	0
109	0	3	7	1	0	99	99	99	99	99
110	0	2	12	6	4	7	11	5	0	105
111	0	2	5	0	1	6	4	10	3	0
112	0	2	106	99	99	99	99	99	99	99
113	0	2	3	0	7	5	10	5	3	0
114	0	3	2	106	99	99	99	99	99	99
115	0	2	1	2	6	2	2	3	2	2
116	0	0	2	4	99	99	99	99	99	99
117	0	3	5	5	2	3	3	2	6	1
118	0	0	5	4	1	1	3	0	104	99
119	0	2	103	99	99	99	99	99	99	99
120	0	2	6	4	4	2	2	3	3	0
121	0	0	9	3	4	4	4	5	4	9
122	0	2	4	5	2	2	9	5	4	0
123	0	2	6	4	5	7	5	7	2	9
124	0	0	2	4	106	99	99	99	99	99
125	0	0	99	99	99	99	99	99	99	99
126	0	0	99	99	99	99	99	99	99	99
127	0	0	1	3	5	2	0	7	1	0
128	0	0	3	3	103	99	99	99	99	99
129	0	0	0	2	1	99	99	99	99	99
130	0	0	0	1	99	99	99	99	99	99
131	0	1	2	0	4	4	6	1	2	0
132	0	0	99	99	99	99	99	99	99	99
133	0	0	1	0	0	0	99	99	99	99
134	0	0	0	2	99	99	99	99	99	99
135	0	1	0	101	99	99	99	99	99	99
136	0	0	1	3	3	4	4	4	5	0
137	0	1	99	99	99	99	99	99	99	99
